source_type,source_key,rule_id,old_action,new_action,evidence,result
media,asset:multimedia/imagenes/productos/c7a4034d1023aa9e5b7375a53bae3e9c82d08b02.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/c7a4034d1023aa9e5b7375a53bae3e9c82d08b02.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1299",APPLIED
media,asset:multimedia/imagenes/productos/c8129b3569c790e5e15a570f87e7f36719703e1c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/c8129b3569c790e5e15a570f87e7f36719703e1c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=165|966|975|999",APPLIED
media,asset:multimedia/imagenes/productos/c9130b6fa8a1ed05b487a65f6ff30895b8f1a981.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/c9130b6fa8a1ed05b487a65f6ff30895b8f1a981.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=533|745|985",APPLIED
media,asset:multimedia/imagenes/productos/ca6508f8b111dad227a6d111e3a8e4e1ab945137.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ca6508f8b111dad227a6d111e3a8e4e1ab945137.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=735",APPLIED
media,asset:multimedia/imagenes/productos/cabf3ce04f2934cf3dc33b386f7936919c1e9369.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cabf3ce04f2934cf3dc33b386f7936919c1e9369.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=246|869",APPLIED
media,asset:multimedia/imagenes/productos/cafb56679413360bd08d5200b1b925282b4b2151.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cafb56679413360bd08d5200b1b925282b4b2151.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=888",APPLIED
media,asset:multimedia/imagenes/productos/cb86dd9383b3ea7221cda7b42bf813a1886a6d90.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cb86dd9383b3ea7221cda7b42bf813a1886a6d90.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=236|844",APPLIED
media,asset:multimedia/imagenes/productos/cbb4e1d2f49f3b383989e986f11f143592437b0c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cbb4e1d2f49f3b383989e986f11f143592437b0c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=499|919",APPLIED
media,asset:multimedia/imagenes/productos/cbb7a795851f9423111a9f86c5474e64205d7826.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cbb7a795851f9423111a9f86c5474e64205d7826.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=897",APPLIED
media,asset:multimedia/imagenes/productos/cbbe8711032c3fbdf4fe5ba178232f991646da2a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cbbe8711032c3fbdf4fe5ba178232f991646da2a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1339",APPLIED
media,asset:multimedia/imagenes/productos/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1020|361",APPLIED
media,asset:multimedia/imagenes/productos/cc14617ba38fa72399127d7935ac144f16ef5073.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cc14617ba38fa72399127d7935ac144f16ef5073.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=523|980",APPLIED
media,asset:multimedia/imagenes/productos/cc7cf71256da2123d44f664f2d3eeb5ff939267f.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cc7cf71256da2123d44f664f2d3eeb5ff939267f.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1335",APPLIED
media,asset:multimedia/imagenes/productos/ccb9317c9259da95f8d10f948ff5580786e68a89.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ccb9317c9259da95f8d10f948ff5580786e68a89.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=702",APPLIED
media,asset:multimedia/imagenes/productos/cce6236c1a67ce92704e4746a358a4d34ef3e63c.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cce6236c1a67ce92704e4746a358a4d34ef3e63c.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1227|556",APPLIED
media,asset:multimedia/imagenes/productos/cd72ab26741874ce0f7e1436cdbdb6940f05bc64.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cd72ab26741874ce0f7e1436cdbdb6940f05bc64.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=246|869",APPLIED
media,asset:multimedia/imagenes/productos/cd9e61da0f4ef4ff4afd7603edb90379316d5cef.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cd9e61da0f4ef4ff4afd7603edb90379316d5cef.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=627",APPLIED
media,asset:multimedia/imagenes/productos/ce07dd12a1a83be16c07305343e7156742ecf887.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ce07dd12a1a83be16c07305343e7156742ecf887.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=183|273|318|928",APPLIED
media,asset:multimedia/imagenes/productos/ce13faef77af29e3d6535bbe149ddb25bd46b55b.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ce13faef77af29e3d6535bbe149ddb25bd46b55b.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1024|365",APPLIED
media,asset:multimedia/imagenes/productos/ce6cc9fcbdc795c9d2661d4bb871567fc0265b0d.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ce6cc9fcbdc795c9d2661d4bb871567fc0265b0d.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=206",APPLIED
media,asset:multimedia/imagenes/productos/cea589235ec4bbb4be5c3a0eff13c0982e149ceb.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cea589235ec4bbb4be5c3a0eff13c0982e149ceb.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=834",APPLIED
media,asset:multimedia/imagenes/productos/cf223b07a6bd1a0f24109a5e6a52d004a62f9a68.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/cf223b07a6bd1a0f24109a5e6a52d004a62f9a68.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1311",APPLIED
media,asset:multimedia/imagenes/productos/d0053babc3d4fbf4ed643151d4c262c6f1fbd3c6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d0053babc3d4fbf4ed643151d4c262c6f1fbd3c6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=726",APPLIED
media,asset:multimedia/imagenes/productos/d0564ebbf468f07c5302465bb7e116748a212d21.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d0564ebbf468f07c5302465bb7e116748a212d21.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=579",APPLIED
media,asset:multimedia/imagenes/productos/d0c8696fd269f95898e83d2f7403210379305210.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d0c8696fd269f95898e83d2f7403210379305210.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=463",APPLIED
media,asset:multimedia/imagenes/productos/d0fab9f00d88520627d3ec823615216d8a729abc.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d0fab9f00d88520627d3ec823615216d8a729abc.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1096|231",APPLIED
media,asset:multimedia/imagenes/productos/d1beb089b9149f44872906db3f34f93d202a61b6.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d1beb089b9149f44872906db3f34f93d202a61b6.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1250",APPLIED
media,asset:multimedia/imagenes/productos/d2c4f71c668240ea3ba6916497fd70b2c3606ad5.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d2c4f71c668240ea3ba6916497fd70b2c3606ad5.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=481|901",APPLIED
media,asset:multimedia/imagenes/productos/d3406d2e8ecb6d2c64e6862e3ed1cfe460479186.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d3406d2e8ecb6d2c64e6862e3ed1cfe460479186.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1199|31|351",APPLIED
media,asset:multimedia/imagenes/productos/d3b7fc0b86dc09a6c499b3a93f0fda28568d51d9.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d3b7fc0b86dc09a6c499b3a93f0fda28568d51d9.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=300|631",APPLIED
media,asset:multimedia/imagenes/productos/d3dc13c79e7321ed72c1caa36368c49f4b73df02.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d3dc13c79e7321ed72c1caa36368c49f4b73df02.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=780",APPLIED
media,asset:multimedia/imagenes/productos/d4ea235fc3fb2283cce2bfe13e840f28fa57ab55.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d4ea235fc3fb2283cce2bfe13e840f28fa57ab55.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1295",APPLIED
media,asset:multimedia/imagenes/productos/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1063|1138|429",APPLIED
media,asset:multimedia/imagenes/productos/d5759a4919fb40e100ab61d68efe18faa09fcda6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d5759a4919fb40e100ab61d68efe18faa09fcda6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1299",APPLIED
media,asset:multimedia/imagenes/productos/d68040332edf29629844e01f358791da732f15f2.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d68040332edf29629844e01f358791da732f15f2.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1331",APPLIED
media,asset:multimedia/imagenes/productos/d6b124cf6776639f59572f326a1f8079be09d49c.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d6b124cf6776639f59572f326a1f8079be09d49c.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=222|957",APPLIED
media,asset:multimedia/imagenes/productos/d6da9dda34e774bbbbb12dc50e2391c2ef8ef007.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d6da9dda34e774bbbbb12dc50e2391c2ef8ef007.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=528|750|990",APPLIED
media,asset:multimedia/imagenes/productos/d788b167cfa5dcf91faff96bad7c504efeb721e9.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d788b167cfa5dcf91faff96bad7c504efeb721e9.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=897",APPLIED
media,asset:multimedia/imagenes/productos/d7b1d0215380eb9ec6869971bba9bfe0beeeb377.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d7b1d0215380eb9ec6869971bba9bfe0beeeb377.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1181|600|812",APPLIED
media,asset:multimedia/imagenes/productos/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d8068e9397735dbea2a0cc443121d94f5bb84777.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1232|337",APPLIED
media,asset:multimedia/imagenes/productos/d8f098c77551e3cab1314a69a738ac9afeaf3987.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d8f098c77551e3cab1314a69a738ac9afeaf3987.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1055|1151|450",APPLIED
media,asset:multimedia/imagenes/productos/d924a5d2393a2cdd6ea0c4db31f1b58b04826ae8.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d924a5d2393a2cdd6ea0c4db31f1b58b04826ae8.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=481|901",APPLIED
media,asset:multimedia/imagenes/productos/d94a4eaa527787af3622e1efcc52c84ee7c6907d.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d94a4eaa527787af3622e1efcc52c84ee7c6907d.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1008|403",APPLIED
media,asset:multimedia/imagenes/productos/d9fea1569b54c774379c8a3edcbed537fc17ac8d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/d9fea1569b54c774379c8a3edcbed537fc17ac8d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1256",APPLIED
media,asset:multimedia/imagenes/productos/da49fd5ba58498e597c77148924dd0f500cfbe3d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/da49fd5ba58498e597c77148924dd0f500cfbe3d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=834",APPLIED
media,asset:multimedia/imagenes/productos/da8865fb2bfb6d5c30e35b69be3d2a26792394c6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/da8865fb2bfb6d5c30e35b69be3d2a26792394c6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1237|356",APPLIED
media,asset:multimedia/imagenes/productos/da9aafdab5fda14f4ecec9132ab48a92358ec892.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/da9aafdab5fda14f4ecec9132ab48a92358ec892.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=468",APPLIED
media,asset:multimedia/imagenes/productos/dac57364c2154a553023fa2752cd38650552575f.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dac57364c2154a553023fa2752cd38650552575f.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=528|750|990",APPLIED
media,asset:multimedia/imagenes/productos/db63eede089c5c38e228d0beec2cb17effb7576d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/db63eede089c5c38e228d0beec2cb17effb7576d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1039|409",APPLIED
media,asset:multimedia/imagenes/productos/db88124010c8fd74436ab47c242f52ca0b056d98.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/db88124010c8fd74436ab47c242f52ca0b056d98.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1|962|971|995",APPLIED
media,asset:multimedia/imagenes/productos/dbaad9231e6c850e3338b54ef2719ae62656d2a5.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dbaad9231e6c850e3338b54ef2719ae62656d2a5.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1315",APPLIED
media,asset:multimedia/imagenes/productos/dcca97a809b840b3b96e0a75d2e43662f42261ee.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dcca97a809b840b3b96e0a75d2e43662f42261ee.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=722",APPLIED
media,asset:multimedia/imagenes/productos/dd1b328cbb85ef5a39cf1c8b989599af4f7e69f1.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dd1b328cbb85ef5a39cf1c8b989599af4f7e69f1.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1177|596|604|808",APPLIED
media,asset:multimedia/imagenes/productos/ddbc1e4d00b31375624cce25667ebbfcb96b5f99.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ddbc1e4d00b31375624cce25667ebbfcb96b5f99.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=468",APPLIED
media,asset:multimedia/imagenes/productos/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dec91cdc543e16578bf8e7e7c7656ff85ffafdcf.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1004|399",APPLIED
media,asset:multimedia/imagenes/productos/dee736ff1509240e1ecd2d7ec3e9e1cb2b55f4ce.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dee736ff1509240e1ecd2d7ec3e9e1cb2b55f4ce.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=533|745|985",APPLIED
media,asset:multimedia/imagenes/productos/df2960127f1975f4e32ee5324d7fee58e6b1989b.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/df2960127f1975f4e32ee5324d7fee58e6b1989b.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1289",APPLIED
media,asset:multimedia/imagenes/productos/dffbd807d553231185e92dbe99920c1e820c4705.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/dffbd807d553231185e92dbe99920c1e820c4705.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1335",APPLIED
media,asset:multimedia/imagenes/productos/e0735c5d3fa243e3b3a3508b05c171ad43c482a0.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e0735c5d3fa243e3b3a3508b05c171ad43c482a0.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=508|755",APPLIED
media,asset:multimedia/imagenes/productos/e07cb931ddc8438c654e09781cb8574a4a017558.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e07cb931ddc8438c654e09781cb8574a4a017558.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=687",APPLIED
media,asset:multimedia/imagenes/productos/e098729402b2480f2ed9d78b1ceee7bba33bbaa3.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e098729402b2480f2ed9d78b1ceee7bba33bbaa3.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1218|617",APPLIED
media,asset:multimedia/imagenes/productos/e110f8b723c685246ac3b82b3e37a04cdcae9417.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e110f8b723c685246ac3b82b3e37a04cdcae9417.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=183|273|318|928",APPLIED
media,asset:multimedia/imagenes/productos/e127c73d075f64bcabd7fd264e8ead5d3f6f505b.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e127c73d075f64bcabd7fd264e8ead5d3f6f505b.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1209|1214|574|613",APPLIED
media,asset:multimedia/imagenes/productos/e26364511d4363febc983aa404df880187b80b78.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e26364511d4363febc983aa404df880187b80b78.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=218|953",APPLIED
media,asset:multimedia/imagenes/productos/e2f00fbf744c7ba8a3a30f48ce4fc6bd4f49ea9c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e2f00fbf744c7ba8a3a30f48ce4fc6bd4f49ea9c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1277",APPLIED
media,asset:multimedia/imagenes/productos/e326f679c5cc33cb0c4389f47e0e44752fbdafe6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e326f679c5cc33cb0c4389f47e0e44752fbdafe6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1331",APPLIED
media,asset:multimedia/imagenes/productos/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e43141f69bf9d40f2183f4c5d8f6626e33078301.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1260|561",APPLIED
media,asset:multimedia/imagenes/productos/e49c09b9acccd4dcc35fe401a28a23005c4a5792.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e49c09b9acccd4dcc35fe401a28a23005c4a5792.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1289",APPLIED
media,asset:multimedia/imagenes/productos/e5f6663418ee3dd23acffb6ea3c3d74f5c3cfc77.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e5f6663418ee3dd23acffb6ea3c3d74f5c3cfc77.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=924",APPLIED
media,asset:multimedia/imagenes/productos/e6cf2ac8debdf92333a172629bd3ef963c88d306.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e6cf2ac8debdf92333a172629bd3ef963c88d306.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=300|631",APPLIED
media,asset:multimedia/imagenes/productos/e79270b2331f2e3a2291fc58e78dc390512d8d8f.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e79270b2331f2e3a2291fc58e78dc390512d8d8f.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1209|1214|574|613",APPLIED
media,asset:multimedia/imagenes/productos/e7b3c802ebe2cdce993382bf06772f14d3e88a56.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e7b3c802ebe2cdce993382bf06772f14d3e88a56.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=722",APPLIED
media,asset:multimedia/imagenes/productos/e89845e7c86223d440ecc3f0d10e8877190b6523.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e89845e7c86223d440ecc3f0d10e8877190b6523.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=241",APPLIED
media,asset:multimedia/imagenes/productos/e956f222de67a6afaded7c0d253650ed08ab8fd8.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e956f222de67a6afaded7c0d253650ed08ab8fd8.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=423",APPLIED
media,asset:multimedia/imagenes/productos/e959fd1c4a20b3d4d986a941b241a4dae6a1c138.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e959fd1c4a20b3d4d986a941b241a4dae6a1c138.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=236|844",APPLIED
media,asset:multimedia/imagenes/productos/e9e7365da17e4ef563b7489538569b9380ce070d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/e9e7365da17e4ef563b7489538569b9380ce070d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=485|905",APPLIED
media,asset:multimedia/imagenes/productos/ea362de52a1c2cb3908c25ade2858ecb078d3c3a.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/ea362de52a1c2cb3908c25ade2858ecb078d3c3a.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=179|269|314",APPLIED
media,asset:multimedia/imagenes/productos/eb34820e7831163867ff8a1f9595f0a31ef2083a.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/eb34820e7831163867ff8a1f9595f0a31ef2083a.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1172|591|803",APPLIED
media,asset:multimedia/imagenes/productos/eb655633186fffb63c4f777cf240d0335bd39d62.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/eb655633186fffb63c4f777cf240d0335bd39d62.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=413",APPLIED
